dataset,variant,seeds,mean_val_acc_pct,std_val_acc_pct,mean_val_macro_f1_pct,std_val_macro_f1_pct,model_params,head_params,total_params
Movies,f1_owner,3,57.54848917325338,0.2548993769665793,49.803650446377,1.0778422988518122,1436594,5140,1441734
Movies,f1_dual_direct,3,57.508498430252075,0.37966100883635395,51.272583895513776,0.6150721969032272,1436594,5140,1441734
Movies,f1_dual_ocb,3,57.578484217325844,0.05097839473167835,50.281995904543635,0.8878177464232218,1436594,5140,1441734
Toys,f1_owner,3,80.12402455012004,0.16777527780185555,77.29085252889776,0.5364087670837602,1436594,4626,1441220
Toys,f1_dual_direct,3,80.22871812184651,0.21093413563228955,77.6359170669157,0.23851804338812796,1436594,4626,1441220
Toys,f1_dual_ocb,3,80.17234404881795,0.20149965673885098,77.54114183213237,0.21464983760156553,1436594,4626,1441220
Grocery,f1_owner,3,82.8794538974762,0.2033428413046257,74.89030259142231,0.46847503959042963,1436594,5140,1441734
Grocery,f1_dual_direct,3,82.95754194259644,0.3162879040155623,74.88406089357069,0.757063533190938,1436594,5140,1441734
Grocery,f1_dual_ocb,3,83.00634423891704,0.2633618390609945,74.9475735446984,0.8272925946517115,1436594,5140,1441734
